A0_Raw_Dist,A0_RX_Power,A0_FP_Power,A0_Quality,A0_True_Distance,A1_Raw_Dist,A1_RX_Power,A1_FP_Power,A1_Quality,A1_True_Distance,A2_Raw_Dist,A2_RX_Power,A2_FP_Power,A2_Quality,A2_True_Distance,A3_Raw_Dist,A3_RX_Power,A3_FP_Power,A3_Quality,A3_True_Distance,A4_Raw_Dist,A4_RX_Power,A4_FP_Power,A4_Quality,A4_True_Distance,A5_Raw_Dist,A5_RX_Power,A5_FP_Power,A5_Quality,A5_True_Distance,A6_Raw_Dist,A6_RX_Power,A6_FP_Power,A6_Quality,A6_True_Distance,A7_Raw_Dist,A7_RX_Power,A7_FP_Power,A7_Quality,A7_True_Distance
2.31,-65.00,-90.27,114.20,2.0827999999999998,2.08,-61.31,-77.29,251.38,2.2098,-1.00,0.00,0.00,0.00,2.286,2.05,-57.43,-74.77,193.33,2.2479,1.65,-60.42,-76.11,166.62,1.8288,1.71,-60.80,-75.35,210.50,1.86055,1.78,-59.47,-76.17,126.42,2.0446999999999997,1.97,-57.75,-79.27,175.88,1.9685
1.97,-60.30,-75.49,177.62,2.0827999999999998,2.11,-61.47,-75.34,279.44,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-57.90,-77.09,179.25,2.2479,1.69,-63.58,-79.79,205.90,1.8288,1.67,-60.50,-77.92,203.05,1.86055,1.76,-59.23,-74.27,144.69,2.0446999999999997,1.95,-58.51,-78.92,177.62,1.9685
1.82,-61.44,-74.00,158.04,2.0827999999999998,2.11,-60.01,-76.23,277.56,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-57.03,-77.34,154.71,2.2479,1.69,-63.52,-76.64,184.96,1.8288,1.70,-59.35,-73.91,227.15,1.86055,1.80,-58.77,-75.63,112.90,2.0446999999999997,1.96,-58.42,-80.20,193.20,1.9685
1.89,-57.96,-70.17,172.71,2.0827999999999998,2.07,-61.34,-78.23,266.25,2.2098,-1.00,0.00,0.00,0.00,2.286,2.05,-57.28,-76.74,187.29,2.2479,1.67,-63.52,-75.16,217.45,1.8288,1.68,-59.10,-74.72,229.60,1.86055,1.78,-59.31,-72.43,148.91,2.0446999999999997,1.96,-57.68,-80.04,196.35,1.9685
1.84,-61.96,-75.06,168.88,2.0827999999999998,2.11,-60.04,-79.53,202.35,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-58.29,-76.72,175.12,2.2479,1.66,-64.19,-78.50,164.29,1.8288,1.69,-58.77,-76.27,222.10,1.86055,1.79,-59.30,-75.50,96.75,2.0446999999999997,1.97,-67.71,-81.09,139.00,1.9685
1.82,-60.46,-76.40,150.54,2.0827999999999998,2.07,-60.95,-76.56,218.80,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-58.14,-76.99,168.29,2.2479,1.68,-63.17,-74.19,165.46,1.8288,1.70,-59.20,-73.98,195.88,1.86055,1.79,-58.73,-72.76,147.31,2.0446999999999997,1.97,-58.20,-79.38,209.55,1.9685
1.85,-60.17,-73.11,167.64,2.0827999999999998,2.08,-60.56,-77.36,270.88,2.2098,-1.00,0.00,0.00,0.00,2.286,2.08,-69.61,-74.19,194.29,2.2479,1.67,-63.41,-78.59,180.12,1.8288,1.69,-59.26,-73.92,196.50,1.86055,1.79,-59.49,-77.97,114.83,2.0446999999999997,1.97,-57.84,-78.07,178.96,1.9685
1.85,-61.56,-75.94,126.53,2.0827999999999998,2.09,-60.26,-76.28,221.95,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-57.94,-76.53,184.79,2.2479,1.66,-63.29,-74.61,226.95,1.8288,1.69,-59.77,-76.79,213.70,1.86055,1.78,-59.33,-77.24,138.78,2.0446999999999997,1.96,-57.52,-79.35,176.12,1.9685
1.85,-59.99,-72.80,160.93,2.0827999999999998,2.10,-61.08,-76.72,265.50,2.2098,-1.00,0.00,0.00,0.00,2.286,2.05,-57.65,-73.66,190.58,2.2479,1.69,-62.63,-77.19,216.80,1.8288,1.69,-59.60,-75.14,191.62,1.86055,1.79,-58.96,-75.40,127.75,2.0446999999999997,1.96,-58.35,-78.33,180.29,1.9685
1.83,-59.02,-73.40,166.89,2.0827999999999998,2.12,-60.47,-76.88,207.20,2.2098,-1.00,0.00,0.00,0.00,2.286,2.05,-58.29,-75.79,188.54,2.2479,1.68,-62.80,-77.13,220.05,1.8288,1.68,-59.53,-74.16,197.88,1.86055,1.80,-59.76,-74.74,135.56,2.0446999999999997,1.95,-57.53,-78.56,211.00,1.9685
1.84,-58.68,-71.17,234.95,2.0827999999999998,2.06,-60.66,-77.94,268.75,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-57.79,-74.50,189.08,2.2479,1.66,-63.32,-74.48,225.75,1.8288,1.69,-60.59,-75.95,177.46,1.86055,1.80,-59.02,-73.44,105.00,2.0446999999999997,1.96,-58.78,-79.81,172.50,1.9685
1.80,-61.32,-73.26,137.47,2.0827999999999998,2.08,-60.80,-76.52,217.50,2.2098,-1.00,0.00,0.00,0.00,2.286,2.05,-58.74,-78.47,171.42,2.2479,1.69,-62.86,-73.73,190.17,1.8288,1.70,-60.41,-75.58,172.96,1.86055,1.79,-58.68,-76.21,162.14,2.0446999999999997,1.97,-58.16,-79.58,188.35,1.9685
1.82,-60.46,-74.60,161.96,2.0827999999999998,2.08,-60.55,-76.61,275.06,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-58.27,-74.02,190.58,2.2479,1.67,-62.30,-75.92,188.92,1.8288,1.68,-59.19,-73.45,194.12,1.86055,1.77,-59.57,-74.44,144.84,2.0446999999999997,1.97,-59.57,-81.80,191.20,1.9685
1.85,-58.61,-74.31,195.54,2.0827999999999998,2.07,-60.71,-78.83,263.19,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-58.91,-76.80,169.25,2.2479,1.66,-63.57,-77.59,260.81,1.8288,1.71,-59.13,-72.41,233.05,1.86055,1.78,-59.51,-74.33,130.78,2.0446999999999997,1.97,-58.85,-79.27,173.71,1.9685
1.86,-60.17,-73.92,149.82,2.0827999999999998,2.08,-60.12,-76.69,272.56,2.2098,-1.00,0.00,0.00,0.00,2.286,2.05,-58.05,-74.58,232.20,2.2479,1.65,-60.90,-74.61,229.30,1.8288,1.70,-59.12,-73.38,233.25,1.86055,1.79,-59.49,-74.03,132.00,2.0446999999999997,1.96,-58.21,-80.91,152.12,1.9685
1.82,-59.85,-72.30,148.09,2.0827999999999998,2.08,-60.58,-75.77,276.19,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-58.16,-75.21,231.25,2.2479,1.66,-60.84,-75.44,187.08,1.8288,1.70,-60.11,-73.83,190.46,1.86055,1.82,-59.67,-78.39,114.03,2.0446999999999997,1.97,-57.99,-79.04,204.65,1.9685
1.86,-60.42,-73.45,158.29,2.0827999999999998,2.06,-59.70,-78.11,211.50,2.2098,-1.00,0.00,0.00,0.00,2.286,2.06,-58.33,-77.19,182.33,2.2479,1.71,-63.31,-74.82,219.95,1.8288,1.68,-59.97,-75.38,179.00,1.86055,1.78,-59.17,-74.56,146.00,2.0446999999999997,1.93,-59.99,-81.26,133.71,1.9685
1.82,-59.98,-73.26,141.12,2.0827999999999998,2.12,-60.68,-76.39,274.44,2.2098,-1.00,0.00,0.00,0.00,2.286,2.06,-59.02,-79.29,169.00,2.2479,1.66,-62.29,-74.51,232.55,1.8288,1.72,-60.63,-75.52,178.71,1.86055,1.78,-59.07,-75.11,93.23,2.0446999999999997,1.96,-58.02,-79.97,193.60,1.9685
1.86,-60.71,-72.57,167.79,2.0827999999999998,2.07,-61.29,-75.40,221.35,2.2098,-1.00,0.00,0.00,0.00,2.286,2.05,-58.98,-76.07,152.14,2.2479,1.66,-62.86,-74.92,170.29,1.8288,1.69,-60.10,-73.74,229.80,1.86055,1.78,-58.97,-76.11,139.47,2.0446999999999997,1.98,-58.39,-81.72,188.45,1.9685
1.84,-59.86,-79.32,173.12,2.0827999999999998,2.08,-61.08,-77.43,174.83,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-58.81,-74.91,185.96,2.2479,1.67,-63.12,-75.42,202.50,1.8288,1.70,-59.39,-73.37,233.00,1.86055,1.80,-58.96,-72.39,138.59,2.0446999999999997,1.94,-59.35,-82.05,155.71,1.9685
1.87,-59.94,-74.60,119.31,2.0827999999999998,2.07,-60.88,-78.76,261.62,2.2098,-1.00,0.00,0.00,0.00,2.286,2.06,-57.61,-74.07,195.62,2.2479,1.65,-61.50,-74.24,227.00,1.8288,1.69,-59.65,-73.45,220.60,1.86055,1.79,-59.46,-75.93,99.45,2.0446999999999997,1.96,-57.80,-79.36,202.55,1.9685
1.84,-60.89,-75.94,126.44,2.0827999999999998,2.07,-61.16,-76.21,276.06,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-58.21,-73.25,196.04,2.2479,1.64,-62.82,-76.56,222.35,1.8288,1.69,-59.49,-76.70,221.40,1.86055,1.81,-59.22,-73.93,95.46,2.0446999999999997,1.97,-58.78,-78.05,178.79,1.9685
1.82,-58.68,-72.37,146.22,2.0827999999999998,2.09,-60.66,-76.06,222.45,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-57.90,-75.58,231.30,2.2479,1.67,-61.15,-76.28,171.92,1.8288,1.67,-59.47,-76.20,221.05,1.86055,1.78,-59.52,-72.37,146.75,2.0446999999999997,1.96,-59.03,-78.79,210.25,1.9685
1.87,-60.32,-75.22,147.21,2.0827999999999998,2.09,-60.64,-77.96,207.00,2.2098,-1.00,0.00,0.00,0.00,2.286,2.06,-58.26,-73.13,197.62,2.2479,1.66,-62.41,-76.07,224.15,1.8288,1.70,-59.67,-75.07,219.20,1.86055,1.79,-59.39,-74.12,97.46,2.0446999999999997,1.96,-58.40,-78.87,205.55,1.9685
1.83,-59.85,-75.19,149.39,2.0827999999999998,2.10,-60.38,-76.92,195.90,2.2098,-1.00,0.00,0.00,0.00,2.286,2.06,-58.08,-76.25,189.33,2.2479,1.66,-60.70,-74.21,166.86,1.8288,1.67,-59.48,-72.68,169.29,1.86055,1.76,-59.69,-76.71,94.45,2.0446999999999997,1.95,-59.02,-77.48,179.79,1.9685
1.87,-59.31,-74.10,173.88,2.0827999999999998,2.09,-60.55,-76.02,185.75,2.2098,-1.00,0.00,0.00,0.00,2.286,2.05,-57.90,-74.48,166.71,2.2479,1.67,-63.35,-75.16,216.55,1.8288,1.69,-60.84,-75.29,215.90,1.86055,1.81,-59.75,-77.69,102.40,2.0446999999999997,1.96,-58.65,-78.46,207.65,1.9685
1.85,-59.19,-77.33,175.42,2.0827999999999998,2.13,-59.50,-76.94,218.40,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-58.32,-76.18,221.55,2.2479,1.69,-60.46,-75.29,227.40,1.8288,1.69,-59.48,-73.94,226.05,1.86055,1.79,-59.31,-74.82,143.25,2.0446999999999997,1.97,-58.21,-78.21,181.25,1.9685
1.86,-59.32,-75.37,177.38,2.0827999999999998,2.09,-59.25,-76.74,273.06,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-58.70,-77.70,153.25,2.2479,1.64,-60.56,-74.50,228.70,1.8288,1.67,-59.26,-72.85,167.82,1.86055,1.80,-58.96,-72.20,147.38,2.0446999999999997,1.95,-59.32,-80.75,201.20,1.9685
1.80,-59.25,-71.62,198.58,2.0827999999999998,2.08,-59.48,-76.72,219.90,2.2098,-1.00,0.00,0.00,0.00,2.286,2.08,-57.53,-73.05,197.00,2.2479,1.68,-63.60,-79.08,184.60,1.8288,1.67,-60.61,-77.75,153.68,1.86055,1.80,-59.05,-75.65,144.00,2.0446999999999997,1.94,-58.50,-78.56,168.96,1.9685
1.80,-59.72,-77.11,150.04,2.0827999999999998,2.08,-59.77,-76.70,220.45,2.2098,-1.00,0.00,0.00,0.00,2.286,2.06,-58.00,-76.58,222.05,2.2479,1.67,-62.35,-75.38,212.45,1.8288,1.68,-59.27,-73.59,165.25,1.86055,1.79,-59.63,-77.77,98.20,2.0446999999999997,1.96,-59.04,-78.10,263.12,1.9685
1.82,-60.81,-76.12,124.88,2.0827999999999998,2.09,-59.68,-77.98,263.44,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-57.76,-78.28,169.62,2.2479,1.67,-62.71,-74.80,212.25,1.8288,1.67,-60.07,-73.14,229.35,1.86055,1.80,-58.83,-74.41,112.30,2.0446999999999997,1.95,-58.75,-80.21,167.67,1.9685
1.84,-59.79,-78.39,165.42,2.0827999999999998,2.11,-60.09,-78.31,256.56,2.2098,-1.00,0.00,0.00,0.00,2.286,2.05,-58.06,-73.00,197.42,2.2479,1.67,-63.17,-75.83,207.75,1.8288,1.68,-60.43,-74.12,184.17,1.86055,1.79,-59.53,-75.69,142.19,2.0446999999999997,1.97,-59.37,-80.06,166.71,1.9685
1.88,-59.60,-73.83,211.65,2.0827999999999998,2.10,-59.52,-75.70,273.44,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-58.97,-76.14,152.82,2.2479,1.66,-63.22,-78.17,200.55,1.8288,1.69,-60.01,-73.98,140.91,1.86055,1.78,-59.47,-74.12,168.21,2.0446999999999997,1.95,-58.62,-78.77,173.33,1.9685
1.84,-58.46,-74.77,179.62,2.0827999999999998,2.07,-60.02,-78.52,210.30,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-57.79,-74.03,193.92,2.2479,1.64,-63.28,-74.04,234.90,1.8288,1.70,-59.21,-74.05,164.71,1.86055,1.78,-59.59,-72.84,133.03,2.0446999999999997,1.94,-58.78,-78.88,202.55,1.9685
1.86,-60.41,-76.26,167.42,2.0827999999999998,2.10,-60.22,-77.36,264.19,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-58.36,-75.76,188.12,2.2479,1.66,-63.38,-74.18,191.00,1.8288,1.68,-59.73,-72.94,193.92,1.86055,1.77,-60.12,-75.31,124.31,2.0446999999999997,1.95,-58.82,-77.91,215.40,1.9685
1.83,-60.08,-77.06,165.04,2.0827999999999998,2.11,-60.02,-77.94,191.60,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-58.89,-73.87,191.04,2.2479,1.67,-62.59,-75.27,183.29,1.8288,1.69,-58.74,-74.47,195.71,1.86055,1.80,-59.20,-76.60,135.88,2.0446999999999997,1.95,-58.24,-78.47,215.10,1.9685
1.82,-60.15,-73.27,185.12,2.0827999999999998,2.11,-60.26,-76.89,272.81,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-59.20,-75.34,205.75,2.2479,1.67,-63.24,-74.47,228.85,1.8288,1.69,-59.49,-75.96,224.40,1.86055,1.81,-60.21,-75.18,156.54,2.0446999999999997,1.96,-57.88,-78.32,177.54,1.9685
1.84,-59.79,-75.50,174.79,2.0827999999999998,2.09,-60.13,-76.54,275.38,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-58.77,-76.32,214.45,2.2479,1.65,-60.88,-73.35,229.05,1.8288,1.69,-59.78,-74.73,221.00,1.86055,1.78,-60.66,-77.86,154.11,2.0446999999999997,1.97,-59.63,-83.61,142.71,1.9685
1.87,-57.98,-71.40,203.71,2.0827999999999998,2.07,-60.53,-76.09,203.70,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-57.81,-73.53,236.45,2.2479,1.69,-63.23,-74.36,223.90,1.8288,1.68,-59.44,-73.18,229.85,1.86055,1.78,-59.55,-72.98,147.44,2.0446999999999997,1.96,-57.90,-78.39,150.86,1.9685
1.84,-60.80,-76.85,144.86,2.0827999999999998,2.11,-61.07,-79.50,241.12,2.2098,-1.00,0.00,0.00,0.00,2.286,2.08,-59.04,-76.12,152.79,2.2479,1.65,-62.95,-74.36,194.21,1.8288,1.68,-59.37,-73.29,233.85,1.86055,1.80,-59.99,-75.64,114.58,2.0446999999999997,1.96,-58.17,-78.54,175.00,1.9685
1.85,-60.21,-75.80,147.61,2.0827999999999998,2.10,-60.65,-77.08,217.40,2.2098,-1.00,0.00,0.00,0.00,2.286,2.03,-58.08,-77.08,215.50,2.2479,1.64,-63.10,-77.81,218.70,1.8288,1.68,-60.35,-78.18,201.55,1.86055,1.78,-58.96,-72.64,145.56,2.0446999999999997,1.96,-59.16,-81.30,158.88,1.9685
1.82,-58.32,-74.45,130.19,2.0827999999999998,2.10,-61.26,-77.01,219.15,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-58.46,-73.62,219.75,2.2479,1.64,-62.81,-76.87,222.10,1.8288,1.70,-59.13,-73.66,230.25,1.86055,1.76,-59.98,-74.16,104.00,2.0446999999999997,1.96,-59.18,-81.04,162.00,1.9685
1.83,-59.81,-76.84,172.71,2.0827999999999998,2.09,-60.36,-75.91,220.60,2.2098,-1.00,0.00,0.00,0.00,2.286,2.06,-58.84,-73.55,189.92,2.2479,1.67,-63.64,-74.41,223.80,1.8288,1.68,-59.47,-74.63,221.85,1.86055,1.81,-60.69,-75.96,131.06,2.0446999999999997,1.94,-58.99,-80.23,164.88,1.9685
1.87,-58.03,-71.34,195.42,2.0827999999999998,2.08,-61.26,-76.20,275.00,2.2098,-1.00,0.00,0.00,0.00,2.286,2.06,-58.57,-74.67,227.15,2.2479,1.65,-60.34,-74.97,192.17,1.8288,1.68,-59.66,-75.65,280.00,1.86055,1.78,-59.89,-72.26,148.72,2.0446999999999997,1.94,-58.66,-77.48,218.30,1.9685
1.82,-58.85,-73.62,189.46,2.0827999999999998,2.07,-60.70,-77.50,235.12,2.2098,-1.00,0.00,0.00,0.00,2.286,2.06,-58.82,-76.60,200.20,2.2479,1.67,-63.67,-73.71,232.10,1.8288,1.67,-59.63,-72.88,233.65,1.86055,1.78,-60.14,-74.67,143.59,2.0446999999999997,1.95,-58.87,-78.49,209.35,1.9685
1.83,-58.90,-73.79,182.83,2.0827999999999998,2.08,-60.88,-77.60,269.19,2.2098,-1.00,0.00,0.00,0.00,2.286,2.05,-59.14,-76.55,210.30,2.2479,1.68,-63.16,-76.44,222.05,1.8288,1.69,-59.11,-76.23,221.45,1.86055,1.76,-60.03,-76.58,138.62,2.0446999999999997,1.98,-58.56,-77.95,213.90,1.9685
1.84,-58.23,-74.85,140.28,2.0827999999999998,2.09,-61.13,-75.95,277.62,2.2098,-1.00,0.00,0.00,0.00,2.286,2.08,-58.90,-75.42,213.80,2.2479,1.65,-63.23,-77.10,220.60,1.8288,1.68,-59.69,-76.31,204.15,1.86055,1.81,-59.59,-72.38,149.53,2.0446999999999997,1.96,-59.58,-80.35,169.83,1.9685
1.85,-58.15,-71.20,200.67,2.0827999999999998,2.11,-61.00,-77.90,205.95,2.2098,-1.00,0.00,0.00,0.00,2.286,2.06,-57.88,-74.00,232.30,2.2479,1.63,-63.54,-75.76,221.15,1.8288,1.70,-58.94,-76.50,211.95,1.86055,1.82,-59.34,-72.61,149.12,2.0446999999999997,1.96,-58.73,-78.21,169.17,1.9685
1.86,-58.55,-71.54,168.11,2.0827999999999998,2.09,-60.67,-76.29,255.38,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-58.25,-73.79,230.80,2.2479,1.67,-62.89,-76.33,219.75,1.8288,1.70,-59.30,-76.33,210.95,1.86055,1.78,-58.89,-73.68,147.00,2.0446999999999997,1.96,-58.21,-79.48,159.62,1.9685
1.88,-57.86,-70.75,201.25,2.0827999999999998,2.07,-60.62,-76.70,198.50,2.2098,-1.00,0.00,0.00,0.00,2.286,2.05,-58.24,-75.33,205.10,2.2479,1.67,-63.15,-75.08,227.20,1.8288,1.67,-59.92,-77.64,216.80,1.86055,1.80,-60.19,-76.44,105.93,2.0446999999999997,1.97,-58.12,-79.07,161.38,1.9685
1.81,-59.45,-74.05,182.29,2.0827999999999998,2.05,-61.47,-79.89,206.20,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-58.53,-77.24,181.12,2.2479,1.66,-63.45,-75.56,265.44,1.8288,1.69,-58.81,-73.74,195.88,1.86055,1.77,-60.37,-77.32,130.91,2.0446999999999997,1.98,-58.18,-78.11,179.58,1.9685
1.86,-59.44,-74.16,151.71,2.0827999999999998,2.09,-60.98,-77.65,267.56,2.2098,-1.00,0.00,0.00,0.00,2.286,2.05,-58.59,-77.15,206.35,2.2479,1.64,-63.48,-79.32,202.05,1.8288,1.68,-59.00,-77.59,207.65,1.86055,1.80,-61.03,-77.31,92.02,2.0446999999999997,1.94,-57.85,-78.14,179.33,1.9685
1.84,-59.77,-77.63,162.71,2.0827999999999998,2.10,-61.14,-75.91,275.12,2.2098,-1.00,0.00,0.00,0.00,2.286,2.06,-58.46,-76.43,185.29,2.2479,1.64,-61.91,-75.91,188.38,1.8288,1.69,-59.91,-77.49,258.88,1.86055,1.80,-59.90,-76.02,110.35,2.0446999999999997,1.96,-58.10,-78.14,212.55,1.9685
1.84,-59.20,-79.03,203.80,2.0827999999999998,2.08,-61.27,-77.98,271.12,2.2098,-1.00,0.00,0.00,0.00,2.286,2.06,-58.63,-73.52,194.83,2.2479,1.67,-63.13,-75.88,275.44,1.8288,1.69,-58.65,-74.18,195.83,1.86055,1.80,-59.94,-74.07,120.78,2.0446999999999997,1.96,-58.64,-78.31,201.25,1.9685
1.82,-59.59,-77.84,201.95,2.0827999999999998,2.09,-60.63,-77.34,246.25,2.2098,-1.00,0.00,0.00,0.00,2.286,2.08,-59.08,-78.66,167.67,2.2479,1.66,-63.56,-74.23,229.80,1.8288,1.69,-58.08,-74.35,227.20,1.86055,1.80,-59.44,-75.52,141.25,2.0446999999999997,1.96,-58.12,-78.02,171.33,1.9685
1.80,-59.65,-73.66,272.38,2.0827999999999998,2.09,-60.99,-76.27,274.31,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-58.99,-78.25,206.90,2.2479,1.67,-61.34,-74.56,222.30,1.8288,1.71,-58.46,-74.04,227.05,1.86055,1.78,-60.64,-76.01,110.15,2.0446999999999997,1.96,-58.65,-78.23,167.17,1.9685
1.84,-59.57,-74.37,180.38,2.0827999999999998,2.08,-61.36,-77.06,212.95,2.2098,-1.00,0.00,0.00,0.00,2.286,2.06,-57.97,-73.26,236.75,2.2479,1.67,-63.67,-79.96,196.35,1.8288,1.67,-59.08,-78.12,215.75,1.86055,1.79,-59.35,-72.30,98.58,2.0446999999999997,1.96,-58.27,-78.42,153.46,1.9685
1.86,-58.72,-71.64,168.71,2.0827999999999998,2.09,-60.29,-76.41,274.94,2.2098,-1.00,0.00,0.00,0.00,2.286,2.08,-58.97,-76.27,209.25,2.2479,1.67,-63.04,-76.34,225.35,1.8288,1.69,-58.80,-78.52,204.15,1.86055,1.79,-59.76,-79.19,100.78,2.0446999999999997,1.95,-58.98,-81.45,159.12,1.9685
1.86,-59.93,-75.14,174.12,2.0827999999999998,2.09,-60.47,-78.62,264.94,2.2098,-1.00,0.00,0.00,0.00,2.286,2.08,-58.26,-76.78,247.50,2.2479,1.68,-63.41,-77.98,218.35,1.8288,1.68,-57.85,-72.90,235.35,1.86055,1.79,-59.94,-73.97,120.33,2.0446999999999997,1.96,-59.46,-80.95,161.08,1.9685
1.84,-60.06,-72.30,144.69,2.0827999999999998,2.09,-60.58,-75.96,222.70,2.2098,-1.00,0.00,0.00,0.00,2.286,2.08,-57.43,-74.36,195.71,2.2479,1.65,-61.51,-76.54,200.70,1.8288,1.68,-57.71,-72.57,234.55,1.86055,1.81,-59.23,-72.73,118.60,2.0446999999999997,1.96,-59.66,-81.68,154.00,1.9685
1.82,-59.38,-78.25,176.67,2.0827999999999998,2.10,-60.10,-79.05,262.69,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-58.36,-78.46,210.90,2.2479,1.67,-61.49,-77.56,212.20,1.8288,1.69,-58.91,-74.79,218.35,1.86055,1.78,-60.70,-76.10,129.91,2.0446999999999997,1.96,-58.22,-78.69,213.15,1.9685
1.84,-60.39,-73.36,125.50,2.0827999999999998,2.09,-60.52,-78.55,350.08,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-57.78,-73.13,195.96,2.2479,1.69,-63.24,-75.80,214.35,1.8288,1.71,-57.83,-76.75,219.65,1.86055,1.80,-59.72,-75.92,110.00,2.0446999999999997,1.96,-59.10,-79.21,197.30,1.9685
1.85,-59.48,-73.00,170.04,2.0827999999999998,2.08,-60.94,-76.23,219.05,2.2098,-1.00,0.00,0.00,0.00,2.286,2.05,-57.78,-73.78,234.10,2.2479,1.67,-61.06,-74.28,228.45,1.8288,1.70,-58.05,-76.82,215.75,1.86055,1.78,-58.99,-74.56,126.75,2.0446999999999997,1.93,-59.33,-79.25,170.08,1.9685
1.83,-60.55,-73.25,157.32,2.0827999999999998,2.09,-60.87,-76.35,275.88,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-57.25,-73.30,196.12,2.2479,1.67,-62.99,-74.99,188.46,1.8288,1.67,-57.62,-72.43,223.55,1.86055,1.78,-60.19,-77.63,101.50,2.0446999999999997,1.96,-57.84,-78.18,179.54,1.9685
1.85,-60.59,-75.04,136.56,2.0827999999999998,2.10,-60.23,-76.58,259.69,2.2098,-1.00,0.00,0.00,0.00,2.286,2.08,-58.27,-74.86,188.75,2.2479,1.66,-63.10,-74.60,230.10,1.8288,1.69,-57.75,-73.09,236.25,1.86055,1.79,-59.70,-77.20,107.43,2.0446999999999997,1.96,-59.14,-81.32,186.85,1.9685
1.84,-60.30,-76.83,133.97,2.0827999999999998,2.10,-59.97,-76.77,254.75,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-57.98,-74.43,213.95,2.2479,1.66,-64.36,-77.82,195.50,1.8288,1.67,-58.67,-72.68,236.05,1.86055,1.77,-60.24,-74.26,128.19,2.0446999999999997,1.96,-58.57,-80.92,186.90,1.9685
1.82,-58.93,-77.58,148.71,2.0827999999999998,2.11,-60.02,-77.16,212.45,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-58.16,-77.16,202.60,2.2479,1.69,-62.97,-75.30,225.20,1.8288,1.69,-59.92,-75.89,215.75,1.86055,1.80,-60.78,-75.33,109.32,2.0446999999999997,1.96,-58.01,-78.52,212.20,1.9685
1.85,-60.05,-74.81,185.96,2.0827999999999998,2.09,-60.99,-75.58,263.75,2.2098,-1.00,0.00,0.00,0.00,2.286,2.03,-58.53,-76.17,198.00,2.2479,1.66,-63.38,-77.04,218.85,1.8288,1.69,-59.56,-75.89,173.12,1.86055,1.78,-60.22,-73.18,128.92,2.0446999999999997,1.95,-58.89,-79.85,190.00,1.9685
1.87,-58.54,-71.65,167.21,2.0827999999999998,2.12,-59.47,-78.37,264.19,2.2098,-1.00,0.00,0.00,0.00,2.286,2.08,-57.52,-76.46,225.95,2.2479,1.69,-63.15,-76.93,221.15,1.8288,1.71,-58.23,-72.99,170.68,1.86055,1.79,-60.79,-74.28,111.70,2.0446999999999997,1.96,-58.20,-78.76,164.88,1.9685
1.84,-59.61,-77.31,113.75,2.0827999999999998,2.12,-60.36,-75.49,272.62,2.2098,-1.00,0.00,0.00,0.00,2.286,2.04,-57.40,-76.46,186.12,2.2479,1.66,-62.86,-75.94,188.08,1.8288,1.70,-58.26,-72.46,168.64,1.86055,1.82,-60.61,-75.91,106.53,2.0446999999999997,1.94,-58.46,-78.80,178.33,1.9685
1.87,-59.86,-76.89,174.50,2.0827999999999998,2.10,-60.11,-76.59,278.06,2.2098,-1.00,0.00,0.00,0.00,2.286,2.07,-58.05,-76.82,151.29,2.2479,1.66,-60.79,-73.62,230.15,1.8288,1.71,-59.14,-75.12,213.80,1.86055,1.77,-60.63,-79.12,102.75,2.0446999999999997,1.95,-59.65,-80.73,162.54,1.9685
